Country or Area,Year,Value
Denmark,2006,0.248254788
Denmark,2005,0.223793206
Denmark,2004,0.245099697
Denmark,2003,0.276073537
Denmark,2002,0.253850802
Denmark,2001,0.257202845
Denmark,2000,0.251265404
Denmark,1999,0.280674874
Denmark,1998,0.301345096
Denmark,1997,0.328250987
Denmark,1996,0.386742136
Denmark,1995,0.327250769
Denmark,1994,0.354484912
Denmark,1993,0.35139658
Denmark,1992,0.338752633
Denmark,1991,0.378987155
Denmark,1990,0.320809029
Estonia,2012,0.521405603
Estonia,2011,0.588715247
Estonia,2010,0.615854279
Estonia,2009,0.501884821
Estonia,2008,0.524866935
Estonia,2007,0.540048331
Estonia,2006,0.489153035
Estonia,2005,0.559814777
Estonia,2004,0.637557404
Estonia,2003,0.669007339
Estonia,2002,0.641025141
Estonia,2001,0.702658642
Estonia,2000,0.728877948
Estonia,1999,0.819301806
Estonia,1998,0.877719547
Estonia,1997,1.026236852
Estonia,1996,1.175226195
Estonia,1995,1.197192317
Estonia,1994,
Estonia,1993,
Estonia,1992,
Estonia,1991,
Estonia,1990,
Finland,2012,0.237209205
Finland,2011,0.259873607
Finland,2010,0.300037033
Finland,2009,0.268025027
Finland,2008,0.258927374
Finland,2007,0.297894418
Finland,2006,0.321380594
Finland,2005,0.278249766
Finland,2004,0.346455307
Finland,2003,0.3804545
Finland,2002,0.346265725
Finland,2001,0.338413312
Finland,2000,0.317849553
Finland,1999,0.346559029
Finland,1998,0.36454129
Finland,1997,0.405668419
Finland,1996,0.440319105
Finland,1995,0.414849548
Finland,1994,0.458612135
Finland,1993,0.435577236
Finland,1992,0.417671444
Finland,1991,0.410120751
Finland,1990,0.396925785
France,2012,0.150778319
France,2011,0.149631187
France,2010,0.163735252
France,2009,0.163076208
France,2008,0.166039389
France,2007,0.169076382
France,2006,0.17696163
France,2005,0.18522199
France,2004,0.186635515
France,2003,0.1910594
France,2002,0.188743725
France,2001,0.192822169
France,2000,0.196029857
France,1999,0.205153918
France,1998,0.216390386
France,1997,0.212696582
France,1996,0.221118545
France,1995,0.217198675
France,1994,0.217944354
France,1993,0.222943785
France,1992,0.233767045
France,1991,0.243315212
France,1990,0.231694569
Germany,2012,0.236144973
Germany,2011,0.233781165
Germany,2010,0.2478396
Germany,2009,0.244354868
Germany,2008,0.249805437
Germany,2007,0.251673635
Germany,2006,0.267467482
Germany,2005,0.273733327
Germany,2004,0.282068589
Germany,2003,0.289236577
Germany,2002,0.286277263
Germany,2001,0.291664154
Germany,2000,0.291370834
Germany,1999,0.298847913
Germany,1998,0.314153556
Germany,1997,0.323102274
Germany,1996,0.339257358
Germany,1995,0.334362634
Germany,1994,0.340639116
Germany,1993,0.355064224
Germany,1992,0.354963552
Germany,1991,0.379608543
Germany,1990,0.413824559
Greece,2012,0.323102165
Greece,2011,0.314474255
Greece,2010,0.294224569
Greece,2009,0.298188787
Greece,2008,0.30238109
Greece,2007,0.311554743
Greece,2006,0.315591303
Greece,2005,0.338473548
Greece,2004,0.330050063
Greece,2003,0.345367817
Greece,2002,0.354499027
Greece,2001,0.366623368
Greece,2000,0.371613896
Greece,1999,0.367231559
Greece,1998,0.381281625
Greece,1997,0.376963645
Greece,1996,0.373609274
Greece,1995,0.375590835
Greece,1994,0.381505011
Greece,1993,0.378931931
Greece,1992,0.375960925
Greece,1991,0.37111085
Greece,1990,0.383677337
Hungary,2012,0.20625305
Hungary,2011,0.219904605
Hungary,2010,0.232000356
Hungary,2009,0.230940461
Hungary,2008,0.239793536
Hungary,2007,0.247499962
Hungary,2006,0.255052863
Hungary,2005,0.267246786
Hungary,2004,0.278190139
Hungary,2003,0.297802811
Hungary,2002,0.295689716
Hungary,2001,0.314194848
Hungary,2000,0.318219533
Hungary,1999,0.350005451
Hungary,1998,0.35952261
Hungary,1997,0.37715544
Hungary,1996,0.398156369
Hungary,1995,0.389675274
Hungary,1994,0.394665071
Hungary,1993,0.417574318
Hungary,1992,0.408168982
Hungary,1991,0.440330697
Hungary,1990,
Iceland,2012,0.258094668
Iceland,2011,0.261757038
Iceland,2010,0.275285252
Iceland,2009,0.278108891
Iceland,2008,0.266252523
Iceland,2007,0.24550243
Iceland,2006,0.248299399
Iceland,2005,0.243740047
Iceland,2004,0.265026485
Iceland,2003,0.27979285
Iceland,2002,0.288210576
Iceland,2001,0.280458474
Iceland,2000,0.29128897
Iceland,1999,0.297864494
Iceland,1998,0.286781042
Iceland,1997,0.304116941
Iceland,1996,0.307765962
Iceland,1995,0.310545284
Iceland,1994,0.306711875
Iceland,1993,0.32506148
Iceland,1992,0.311982197
Iceland,1991,0.284323655
Iceland,1990,0.293182304
Ireland,2012,0.184420262
Ireland,2011,0.182415834
Ireland,2010,0.205247658
Ireland,2009,0.206950053
Ireland,2008,0.218160124
Ireland,2007,0.213406589
Ireland,2006,0.223996543
Ireland,2005,0.238248815
Ireland,2004,0.242139329
Ireland,2003,0.249608529
Ireland,2002,0.259977581
Ireland,2001,0.283723366
Ireland,2000,0.28340672
Ireland,1999,0.291066252
Ireland,1998,0.308234799
Ireland,1997,0.317843379
Ireland,1996,0.339070579
Ireland,1995,0.353734074
Ireland,1994,0.378895979
Ireland,1993,0.386555028
Ireland,1992,0.395377701
Ireland,1991,0.410228975
Ireland,1990,0.408293527
Italy,2012,0.185506139
Italy,2011,0.193824639
Italy,2010,0.200439511
Italy,2009,0.198983133
Italy,2008,0.210241149
Italy,2007,0.213301356
Italy,2006,0.220132104
Italy,2005,0.226659269
Italy,2004,0.2294158
Italy,2003,0.231711262
Italy,2002,0.224419907
Italy,2001,0.223908383
Italy,2000,0.224955081
Italy,1999,0.231558726
Italy,1998,0.232456666
Italy,1997,0.230407194
Italy,1996,0.232479329
Italy,1995,0.239038441
Italy,1994,0.232098595
Italy,1993,0.241193816
Italy,1992,0.242886213
Italy,1991,0.245075602
Italy,1990,0.249132482
Japan,2012,0.28581454
Japan,2011,0.282852016
Japan,2010,0.270322374
Japan,2009,0.271116018
Japan,2008,0.272370239
Japan,2007,0.287813069
Japan,2006,0.286592397
Japan,2005,0.295864981
Japan,2004,0.298727003
Japan,2003,0.305927823
Japan,2002,0.309840083
Japan,2001,0.301689828
Japan,2000,0.306469901
Japan,1999,0.308213941
Japan,1998,0.298870607
Japan,1997,0.301604487
Japan,1996,0.307687031
Japan,1995,0.312425669
Japan,1994,0.315103489
Japan,1993,0.302141034
Japan,1992,0.304674223
Japan,1991,0.304923129
Japan,1990,0.312612435
Latvia,2012,0.176154862
Latvia,2011,0.192830473
Latvia,2010,0.222677208
Latvia,2009,0.193662323
Latvia,2008,0.17362809
Latvia,2007,0.175210156
Latvia,2006,0.185558639
Latvia,2005,0.196068904
Latvia,2004,0.214350112
Latvia,2003,0.231952762
Latvia,2002,0.241749807
Latvia,2001,0.256824822
Latvia,2000,0.261470475
Latvia,1999,0.305346635
Latvia,1998,0.344883317
Latvia,1997,0.378076508
Latvia,1996,0.434565867
Latvia,1995,0.446670937
Latvia,1994,0.500833357
Latvia,1993,0.587344562
Latvia,1992,0.665819511
Latvia,1991,0.564133763
Latvia,1990,0.537481917
Liechtenstein,2012,
Liechtenstein,2011,
Liechtenstein,2010,
Liechtenstein,2009,
Liechtenstein,2008,
Liechtenstein,2007,
Liechtenstein,2006,
Liechtenstein,2005,
Liechtenstein,2004,
Liechtenstein,2003,
Liechtenstein,2002,
Liechtenstein,2001,
Liechtenstein,2000,
Liechtenstein,1999,
Liechtenstein,1998,
Liechtenstein,1997,
Liechtenstein,1996,
Liechtenstein,1995,
Liechtenstein,1994,
Liechtenstein,1993,
Liechtenstein,1992,
Liechtenstein,1991,
Liechtenstein,1990,
Lithuania,2012,0.202333102
Lithuania,2011,0.207556874
Lithuania,2010,0.214719615
Lithuania,2009,0.204885904
Lithuania,2008,0.204293869
Lithuania,2007,0.21923039
Lithuania,2006,0.219931083
Lithuania,2005,0.231005958
Lithuania,2004,0.235516239
Lithuania,2003,0.241834442
Lithuania,2002,0.266678044
Lithuania,2001,0.282773536
Lithuania,2000,0.284464225
Lithuania,1999,0.333843724
Lithuania,1998,0.391097469
Lithuania,1997,0.399511628
Lithuania,1996,0.446255021
Lithuania,1995,0.449953812
Lithuania,1994,0.485991069
Lithuania,1993,0.455415848
Lithuania,1992,0.494767994
Lithuania,1991,0.695884717
Lithuania,1990,0.619915229
Luxembourg,2012,0.232619513
Luxembourg,2011,0.23797122
Luxembourg,2010,0.246740455
Luxembourg,2009,0.246714745
Luxembourg,2008,0.244551033
Luxembourg,2007,0.249567393
Luxembourg,2006,0.27939411
Luxembourg,2005,0.296418443
Luxembourg,2004,0.30218752
Luxembourg,2003,0.278628493
Luxembourg,2002,0.272224742
Luxembourg,2001,0.259860329
Luxembourg,2000,0.250345829
Luxembourg,1999,0.249750064
Luxembourg,1998,0.257218995
Luxembourg,1997,0.305636923
Luxembourg,1996,0.350174245
Luxembourg,1995,0.353607371
Luxembourg,1994,0.449803696
Luxembourg,1993,0.499889686
Luxembourg,1992,0.515760605
Luxembourg,1991,0.535002156
Luxembourg,1990,0.5569367
Malta,2012,0.236680358
Malta,2011,0.227451546
Malta,2010,0.228257296
Malta,2009,0.238275247
Malta,2008,0.2380024
Malta,2007,0.251042237
Malta,2006,0.253629703
Malta,2005,0.262475433
Malta,2004,0.263499655
Malta,2003,0.266688302
Malta,2002,0.249106797
Malta,2001,0.254053728
Malta,2000,0.237974693
Malta,1999,0.254399589
Malta,1998,0.256258106
Malta,1997,0.268991827
Malta,1996,0.284379465
Malta,1995,0.288324225
Malta,1994,0.312303259
Malta,1993,0.313638929
Malta,1992,0.328310335
Malta,1991,0.326987188
Malta,1990,0.317587952
Monaco,2012,
Monaco,2011,
Monaco,2010,
Monaco,2009,
Monaco,2008,
Monaco,2007,
Monaco,2006,
Monaco,2005,
Monaco,2004,
Monaco,2003,
Monaco,2002,
Monaco,2001,
Monaco,2000,
Monaco,1999,
Monaco,1998,
Monaco,1997,
Monaco,1996,
Monaco,1995,
Monaco,1994,
Monaco,1993,
Monaco,1992,
Monaco,1991,
Monaco,1990,
Netherlands,2012,0.217227087
Netherlands,2011,0.217400195
Netherlands,2010,0.238498161
Netherlands,2009,0.225834558
Netherlands,2008,0.225158873
Netherlands,2007,0.226209544
Netherlands,2006,0.235569526
Netherlands,2005,0.249693118
Netherlands,2004,0.262680962
Netherlands,2003,0.265486412
Netherlands,2002,0.260867965
Netherlands,2001,0.260337162
Netherlands,2000,0.255874675
Netherlands,1999,0.263746037
Netherlands,1998,0.284863035
Netherlands,1997,0.294217501
Netherlands,1996,0.317029587
Netherlands,1995,0.313915047
Netherlands,1994,0.315990102
Netherlands,1993,0.325423953
Netherlands,1992,0.320826651
Netherlands,1991,0.330165672
Netherlands,1990,0.327915991
New Zealand,2012,0.239395748
New Zealand,2011,0.238289428
New Zealand,2010,0.245246826
New Zealand,2009,0.247313865
New Zealand,2008,0.27509534
New Zealand,2007,0.263844056
New Zealand,2006,0.278523127
New Zealand,2005,0.284192556
New Zealand,2004,0.281497665
New Zealand,2003,0.29504311
New Zealand,2002,0.291791354
New Zealand,2001,0.304777351
New Zealand,2000,0.295979804
New Zealand,1999,0.295362931
New Zealand,1998,0.295642027
New Zealand,1997,0.314595042
New Zealand,1996,0.304198887
New Zealand,1995,0.300728568
New Zealand,1994,0.312490885
New Zealand,1993,0.32780553
New Zealand,1992,0.354346525
New Zealand,1991,0.333112698
New Zealand,1990,0.319438903
Norway,2012,0.139870482
Norway,2011,0.145464927
Norway,2010,0.150606056
Norway,2009,0.142706343
Norway,2008,0.145529211
Norway,2007,0.148861919
Norway,2006,0.146642247
Norway,2005,0.148657675
Norway,2004,0.155448403
Norway,2003,0.160104101
Norway,2002,0.156639773
Norway,2001,0.162116113
Norway,2000,0.160245023
Norway,1999,0.166710174
Norway,1998,0.167083286
Norway,1997,0.170636255
Norway,1996,0.179383733
Norway,1995,0.173593148
Norway,1994,0.180523419
Norway,1993,0.180054728
Norway,1992,0.176648535
Norway,1991,0.178582874
Norway,1990,0.192172876
Poland,2012,0.370077041
Poland,2011,0.384647397
Poland,2010,0.405299404
Poland,2009,0.395626738
Poland,2008,0.424195166
Poland,2007,0.450903287
Poland,2006,0.483010952
Poland,2005,0.492921049
Poland,2004,0.511855901
Poland,2003,0.5316765
Poland,2002,0.529761396
Poland,2001,0.557649512
Poland,2000,0.571200978
Poland,1999,0.614443923
Poland,1998,0.660648236
Poland,1997,0.749249234
Poland,1996,0.822038904
Poland,1995,0.841942347
Poland,1994,0.896623693
Poland,1993,0.955546833
Poland,1992,0.989727622
Poland,1991,1.041208665
Poland,1990,0.973512882
Portugal,2012,0.1857451
Portugal,2011,0.182548485
Portugal,2010,0.18391753
Portugal,2009,0.203544935
Portugal,2008,0.207135045
Portugal,2007,0.214860616
Portugal,2006,0.229885843
Portugal,2005,0.250057321
Portugal,2004,0.24284826
Portugal,2003,0.237441826
Portugal,2002,0.254168468
Portugal,2001,0.242131936
Portugal,2000,0.247974436
Portugal,1999,0.261736127
Portugal,1998,0.240488268
Portugal,1997,0.232637434
Portugal,1996,0.230213062
Portugal,1995,0.250327414
Portugal,1994,0.241718223
Portugal,1993,0.240824881
Portugal,1992,0.242073297
Portugal,1991,0.22422125
Portugal,1990,0.225647387
Romania,2012,0.238880614
Romania,2011,0.244710726
Romania,2010,0.233618255
Romania,2009,0.239914174
Romania,2008,0.268444885
Romania,2007,0.300666755
Romania,2006,0.321789994
Romania,2005,0.334049926
Romania,2004,0.35056539
Romania,2003,0.391434101
Romania,2002,0.395915101
Romania,2001,0.413810024
Romania,2000,0.414995881
Romania,1999,0.402775032
Romania,1998,0.467951736
Romania,1997,0.508508897
Romania,1996,0.522417198
Romania,1995,0.529519444
Romania,1994,0.54412685
Romania,1993,0.575609797
Romania,1992,0.626012561
Romania,1991,0.631667267
Romania,1990,0.670573359
Russian Federation,2012,0.497047749
Russian Federation,2011,0.511457248
Russian Federation,2010,0.518501311
Russian Federation,2009,0.519083835
Russian Federation,2008,0.504251996
Russian Federation,2007,0.520342232
Russian Federation,2006,0.565892325
Russian Federation,2005,0.589865984
Russian Federation,2004,0.627172185
Russian Federation,2003,0.671042316
Russian Federation,2002,0.705809865
Russian Federation,2001,0.738762811
Russian Federation,2000,0.765994329
Russian Federation,1999,0.84191543
Russian Federation,1998,0.873354357
Russian Federation,1997,0.841874009
Russian Federation,1996,0.898082596
Russian Federation,1995,0.887656057
Russian Federation,1994,0.877971526
Russian Federation,1993,0.868223078
Russian Federation,1992,0.835452142
Russian Federation,1991,0.867242127
Russian Federation,1990,0.874702158
Slovakia,2012,0.252160586
Slovakia,2011,0.269838255
Slovakia,2010,0.27860294
Slovakia,2009,0.284956497
Slovakia,2008,0.298296976
Slovakia,2007,0.309538746
Slovakia,2006,0.358115793
Slovakia,2005,0.391217301
Slovakia,2004,0.420816973
Slovakia,2003,0.439284247
Slovakia,2002,0.453705594
Slovakia,2001,0.500420997
Slovakia,2000,0.489908757
Slovakia,1999,0.518202409
Slovakia,1998,0.526443577
Slovakia,1997,0.554218547
Slovakia,1996,0.597958514
Slovakia,1995,0.632981262
Slovakia,1994,0.654996864
Slovakia,1993,0.739792337
Slovakia,1992,0.79547856
Slovakia,1991,
Slovakia,1990,
Slovenia,2012,0.273115413
Slovenia,2011,0.274441793
Slovenia,2010,0.275415143
Slovenia,2009,0.277478766
Slovenia,2008,0.286776381
Slovenia,2007,0.280300164
Slovenia,2006,0.297345517
Slovenia,2005,0.310379352
Slovenia,2004,0.316978832
Slovenia,2003,0.323555142
Slovenia,2002,0.337761086
Slovenia,2001,0.347459952
Slovenia,2000,0.337488319
Slovenia,1999,0.348990783
Slovenia,1998,0.38263396
Slovenia,1997,0.401742743
Slovenia,1996,0.414029187
Slovenia,1995,0.410352
Slovenia,1994,
Slovenia,1993,
Slovenia,1992,
Slovenia,1991,
Slovenia,1990,
Spain,2012,0.18538303
Spain,2011,0.184323117
Spain,2010,0.182829238
Spain,2009,0.19156402
Spain,2008,0.209526272
Spain,2007,0.231298452
Spain,2006,0.235375996
Spain,2005,0.251226723
Spain,2004,0.249594977
Spain,2003,0.245065656
Spain,2002,0.249621613
Spain,2001,0.241120883
Spain,2000,0.250151111
Spain,1999,0.252159517
Spain,1998,0.242574502
Spain,1997,0.245367679
Spain,1996,0.24209081
Spain,1995,0.260785682
Spain,1994,0.25430746
Spain,1993,0.247635923
Spain,1992,0.253925025
Spain,1991,0.247282453
Spain,1990,0.243237619
Sweden,2012,0.110579688
Sweden,2011,0.116942705
Sweden,2010,0.129470666
Sweden,2009,0.122097457
Sweden,2008,0.124378637
Sweden,2007,0.128751141
Sweden,2006,0.136028682
Sweden,2005,0.142496448
Sweden,2004,0.153622807
Sweden,2003,0.162670837
Sweden,2002,0.164743023
Sweden,2001,0.165363501
Sweden,2000,0.165103843
Sweden,1999,0.176619505
Sweden,1998,0.194506552
Sweden,1997,0.200568663
Sweden,1996,0.224646252
Sweden,1995,0.214383894
Sweden,1994,0.225261992
Sweden,1993,0.224800303
Sweden,1992,0.220567343
Sweden,1991,0.21887105
Sweden,1990,0.215241367
Switzerland,2012,0.099718838
Switzerland,2011,0.097553778
Switzerland,2010,0.108986938
Switzerland,2009,0.108190595
Switzerland,2008,0.108678214
Switzerland,2007,0.107443472
Switzerland,2006,0.116935348
Switzerland,2005,0.122632578
Switzerland,2004,0.124611305
Switzerland,2003,0.12640063
Switzerland,2002,0.123145665
Switzerland,2001,0.126304253
Switzerland,2000,0.125414513
Switzerland,1999,0.133156178
Switzerland,1998,0.135097712
Switzerland,1997,0.135048052
Switzerland,1996,0.140794604
Switzerland,1995,0.139542208
Switzerland,1994,0.137958826
Switzerland,1993,0.142104959
Switzerland,1992,0.150174367
Switzerland,1991,0.15046591
Switzerland,1990,0.143527847
Turkey,2012,0.266219401
Turkey,2011,0.262936476
Turkey,2010,0.270380285
Turkey,2009,0.270598228
Turkey,2008,0.255974299
Turkey,2007,0.267002313
Turkey,2006,0.251047397
Turkey,2005,0.25144466
Turkey,2004,0.255576797
Turkey,2003,0.267125099
Turkey,2002,0.263542967
Turkey,2001,0.268196234
Turkey,2000,0.272812548
Turkey,1999,0.26319671
Turkey,1998,0.255157151
Turkey,1997,0.262149395
Turkey,1996,0.263933071
Turkey,1995,0.256702585
Turkey,1994,0.256130307
Turkey,1993,0.246816668
Turkey,1992,0.251690928
Turkey,1991,0.254713239
Turkey,1990,0.244483236
Ukraine,2012,0.801255314
Ukraine,2011,0.808499572
Ukraine,2010,0.81059659
Ukraine,2009,0.797624438
Ukraine,2008,0.803075026
Ukraine,2007,0.862203452
Ukraine,2006,0.921687921
Ukraine,2005,0.940237487
Ukraine,2004,0.962336806
Ukraine,2003,1.073066199
Ukraine,2002,1.116182872
Ukraine,2001,1.160940813
Ukraine,2000,1.244751235
Ukraine,1999,1.357852816
Ukraine,1998,1.384309855
Ukraine,1997,1.36333532
Ukraine,1996,1.38401818
Ukraine,1995,1.385540387
Ukraine,1994,1.359466961
Ukraine,1993,1.209031539
Ukraine,1992,1.208644527
Ukraine,1991,1.244901392
Ukraine,1990,1.326176914
United Kingdom,2012,0.207268199
United Kingdom,2011,0.200266949
United Kingdom,2010,0.221530395
United Kingdom,2009,0.217916493
United Kingdom,2008,0.229609276
United Kingdom,2007,0.236315952
United Kingdom,2006,0.245362337
United Kingdom,2005,0.252814355
United Kingdom,2004,0.26123478
United Kingdom,2003,0.266854864
United Kingdom,2002,0.273012785
United Kingdom,2001,0.287999976
United Kingdom,2000,0.28982333
United Kingdom,1999,0.296089771
United Kingdom,1998,0.309572765
United Kingdom,1997,0.317571691
United Kingdom,1996,0.340172817
United Kingdom,1995,0.33629274
United Kingdom,1994,0.350007772
United Kingdom,1993,0.368007547
United Kingdom,1992,0.386871476
United Kingdom,1991,0.399617728
United Kingdom,1990,0.390175805
United States,2012,0.338529382
United States,2011,0.359802507
United States,2010,0.37403747
United States,2009,0.369062315
United States,2008,0.386739585
United States,2007,0.398043198
United States,2006,0.399144282
United States,2005,0.415007103
United States,2004,0.426836738
United States,2003,0.434365794
United States,2002,0.442911088
United States,2001,0.447739458
United States,2000,0.459558771
United States,1999,0.46440368
United States,1998,0.480488978
United States,1997,0.498533721
United States,1996,0.514150668
United States,1995,0.515743613
United States,1994,0.523670398
United States,1993,0.536019485
United States,1992,0.539120163
United States,1991,0.546776895
United States,1990,0.551860356
